ID Visita;Fecha inicio;Fecha fin;ID Transecto;Transecto;ID Especie;Nombre científico;Total
8782;2021-06-02 14:15:00;2021-06-02 14:30:00;16_35;Praillos;71924;Lycaena alciphron (Rottemburg, 1775);1
8782;2021-06-02 14:15:00;2021-06-02 14:30:00;16_35;Praillos;80528;Polyommatus celina (Austaut, 1879);2
8782;2021-06-02 14:15:00;2021-06-02 14:30:00;16_35;Praillos;84021;Pieris rapae (Linnaeus, 1758);3
8783;2021-06-02 13:40:00;2021-06-02 13:55:00;16_36;Sabinas;64789;Colias crocea (Geoffroy, 1785);2
8783;2021-06-02 13:40:00;2021-06-02 13:55:00;16_36;Sabinas;87858;Vanessa cardui (Linnaeus, 1758);2
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;16_32;Fabriquilla;1882;Nymphalidae;1
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;16_32;Fabriquilla;47431;Pontia daplidice (Linnaeus, 1758);1
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;16_32;Fabriquilla;64789;Colias crocea (Geoffroy, 1785);1
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;16_32;Fabriquilla;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);1
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;16_32;Fabriquilla;80528;Polyommatus celina (Austaut, 1879);2
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;33065;Euphydryas aurinia (Rottemburg, 1775);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;46897;Argynnis pandora ([Denis & Schiffermüller], 1775);2
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;47446;Pyronia bathseba (Fabricius, 1793);6
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;59718;Aporia crataegi (Linnaeus, 1758);2
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;59977;Aricia cramera (Eschscholtz, 1821);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;62677;Carcharodus baeticus (Rambur, 1839);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;64686;Coenonympha pamphilus lyllus (Esper, 1805);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;64789;Colias crocea (Geoffroy, 1785);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;67058;Hipparchia hermione (Linnaeus, 1764);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;69157;Libythea celtis (Laicharting, 1782);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;70971;Melitaea deione (Geyer, 1832);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;71277;Melanargia ines (Hoffmansegg, 1804);4
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;72485;Maniola jurtina (Linnaeus, 1758);3
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;80392;Pseudophilotes panoptes (Hübner, 1813);2
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;80528;Polyommatus celina (Austaut, 1879);3
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;80594;Polyommatus amandus (Schneider, 1792);3
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;80607;Polygonia c-album (Linnaeus, 1758);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;84021;Pieris rapae (Linnaeus, 1758);2
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;84039;Pieris brassicae (Linnaeus, 1758);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;87323;Plebejus argus (Linnaeus, 1758);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;87857;Vanessa atalanta (Linnaeus, 1758);1
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;16_33;Barranco de San Juan;90470;Thymelicus sylvestris (Poda, 1761);14
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;33065;Euphydryas aurinia (Rottemburg, 1775);5
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;46387;Cupido lorquinii (Herrich-Schäffer, 1850);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;47287;Lycaena phlaeas (Linnaeus, 1760);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;47431;Pontia daplidice (Linnaeus, 1758);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;59154;Anthocharis euphenoides Staudinger, 1869;1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;59718;Aporia crataegi (Linnaeus, 1758);2
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;64789;Colias crocea (Geoffroy, 1785);5
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;67059;Hipparchia semele (Linnaeus, 1758);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;69103;Lasiommata megera (Linnaeus, 1767);2
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;69732;Iphiclides feisthamelii (Duponchel, 1832);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;80528;Polyommatus celina (Austaut, 1879);1
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;16_34;Catifas;87858;Vanessa cardui (Linnaeus, 1758);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;12299;Pyrgus;2
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;33065;Euphydryas aurinia (Rottemburg, 1775);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;46387;Cupido lorquinii (Herrich-Schäffer, 1850);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;57797;Aglais urticae (Linnaeus, 1758);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;59977;Aricia cramera (Eschscholtz, 1821);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;62677;Carcharodus baeticus (Rambur, 1839);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;64686;Coenonympha pamphilus lyllus (Esper, 1805);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;64789;Colias crocea (Geoffroy, 1785);3
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;69103;Lasiommata megera (Linnaeus, 1767);3
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);2
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;71924;Lycaena alciphron (Rottemburg, 1775);3
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;80528;Polyommatus celina (Austaut, 1879);2
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;84021;Pieris rapae (Linnaeus, 1758);2
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;87323;Plebejus argus (Linnaeus, 1758);1
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;16_35;Praillos;87858;Vanessa cardui (Linnaeus, 1758);2
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;12299;Pyrgus;1
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;46897;Argynnis pandora ([Denis & Schiffermüller], 1775);1
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;47287;Lycaena phlaeas (Linnaeus, 1760);1
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;47431;Pontia daplidice (Linnaeus, 1758);1
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;69103;Lasiommata megera (Linnaeus, 1767);8
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;69732;Iphiclides feisthamelii (Duponchel, 1832);1
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;16_36;Sabinas;87858;Vanessa cardui (Linnaeus, 1758);1
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;1868;Hesperiidae;2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;1882;Nymphalidae;2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;33065;Euphydryas aurinia (Rottemburg, 1775);3
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;59718;Aporia crataegi (Linnaeus, 1758);51
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;59977;Aricia cramera (Eschscholtz, 1821);2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);4
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);18
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;69732;Iphiclides feisthamelii (Duponchel, 1832);1
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);3
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);16
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;80392;Pseudophilotes panoptes (Hübner, 1813);3
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;80394;Pseudophilotes abencerragus (Pierret, 1837);2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;90468;Thymelicus lineola (Ochsenheimer, 1808);2
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;16_20;Purche;90470;Thymelicus sylvestris (Poda, 1761);4
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;33065;Euphydryas aurinia (Rottemburg, 1775);2
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;47446;Pyronia bathseba (Fabricius, 1793);1
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;47471;Spialia sertorius (Hoffmansegg, 1804);1
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;59718;Aporia crataegi (Linnaeus, 1758);59
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);11
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);26
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;67059;Hipparchia semele (Linnaeus, 1758);4
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;69103;Lasiommata megera (Linnaeus, 1767);3
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);1
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;70971;Melitaea deione (Geyer, 1832);3
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);2
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);56
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);7
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;81661;Satyrium spini ([Denis & Schiffermüller], 1775);7
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;82903;Pararge aegeria (Linnaeus, 1758);2
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;84021;Pieris rapae (Linnaeus, 1758);2
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;87858;Vanessa cardui (Linnaeus, 1758);1
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;90470;Thymelicus sylvestris (Poda, 1761);47
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;16_20;Purche;91491;Melitaea athalia (Rottemburg, 1775);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;1882;Nymphalidae;3
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;12299;Pyrgus;2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;33065;Euphydryas aurinia (Rottemburg, 1775);3
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;46651;Polyommatus nivescens (Keferstein, 1851);2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;47182;Issoria lathonia (Linnaeus, 1758);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);3
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;47446;Pyronia bathseba (Fabricius, 1793);4
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;59718;Aporia crataegi (Linnaeus, 1758);23
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;59977;Aricia cramera (Eschscholtz, 1821);2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;61941;Brintesia circe (Fabricius, 1775);4
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;62677;Carcharodus baeticus (Rambur, 1839);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);8
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);41
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);30
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;67059;Hipparchia semele (Linnaeus, 1758);6
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;69103;Lasiommata megera (Linnaeus, 1767);2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;69732;Iphiclides feisthamelii (Duponchel, 1832);3
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;70229;Lampides boeticus (Linnaeus, 1767);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;70895;Melitaea trivia ([Denis & Schiffermüller], 1775);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);11
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);14
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);91
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);13
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;81661;Satyrium spini ([Denis & Schiffermüller], 1775);8
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;81983;Pyronia cecilia (Vallantin, 1894);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;82903;Pararge aegeria (Linnaeus, 1758);1
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;84021;Pieris rapae (Linnaeus, 1758);3
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;87858;Vanessa cardui (Linnaeus, 1758);2
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;16_20;Purche;90470;Thymelicus sylvestris (Poda, 1761);47
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;12299;Pyrgus;4
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;59977;Aricia cramera (Eschscholtz, 1821);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;61941;Brintesia circe (Fabricius, 1775);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);3
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);5
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);33
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);56
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;67059;Hipparchia semele (Linnaeus, 1758);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;67291;Hyponephele lycaon (Kühn, 1774);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;69103;Lasiommata megera (Linnaeus, 1767);4
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;69732;Iphiclides feisthamelii (Duponchel, 1832);1
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;70953;Melitaea phoebe ([Denis & Schiffermüller], 1775);2
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);32
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);10
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);5
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;81971;Pyronia tithonus (Linnaeus, 1771);14
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;16_20;Purche;82903;Pararge aegeria (Linnaeus, 1758);8
9434;2021-09-09 11:37:00;2021-09-09 12:40:00;16_24;Campos de Otero;47182;Issoria lathonia (Linnaeus, 1758);1
9434;2021-09-09 11:37:00;2021-09-09 12:40:00;16_24;Campos de Otero;69103;Lasiommata megera (Linnaeus, 1767);18
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;12291;Carcharodus;1
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;12299;Pyrgus;1
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;47182;Issoria lathonia (Linnaeus, 1758);3
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;59977;Aricia cramera (Eschscholtz, 1821);2
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;61941;Brintesia circe (Fabricius, 1775);6
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;62134;Cacyreus marshalli Butler, 1898;2
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;64789;Colias crocea (Geoffroy, 1785);2
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;69103;Lasiommata megera (Linnaeus, 1767);4
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;69447;Leptotes pirithous (Linnaeus, 1767);2
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;69732;Iphiclides feisthamelii (Duponchel, 1832);1
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;70229;Lampides boeticus (Linnaeus, 1767);3
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;72485;Maniola jurtina (Linnaeus, 1758);3
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;80528;Polyommatus celina (Austaut, 1879);5
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;82903;Pararge aegeria (Linnaeus, 1758);5
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;84021;Pieris rapae (Linnaeus, 1758);4
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;84039;Pieris brassicae (Linnaeus, 1758);4
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;16_48;Pitres;88784;Zizeeria knysna (Trimen, 1862);1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;12291;Carcharodus;1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;12299;Pyrgus;2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;47182;Issoria lathonia (Linnaeus, 1758);1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;47287;Lycaena phlaeas (Linnaeus, 1760);2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;47426;Papilio machaon Linnaeus, 1758;4
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;47431;Pontia daplidice (Linnaeus, 1758);5
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;59977;Aricia cramera (Eschscholtz, 1821);6
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;61941;Brintesia circe (Fabricius, 1775);2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;62134;Cacyreus marshalli Butler, 1898;1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;62907;Celastrina argiolus (Linnaeus, 1758);3
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;64789;Colias crocea (Geoffroy, 1785);5
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;67056;Hipparchia fidia (Linnaeus, 1767);1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;68869;Leptidea sinapis (Linnaeus, 1758);1
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;69103;Lasiommata megera (Linnaeus, 1767);5
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;69447;Leptotes pirithous (Linnaeus, 1767);19
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;69732;Iphiclides feisthamelii (Duponchel, 1832);2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;70229;Lampides boeticus (Linnaeus, 1767);2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;70971;Melitaea deione (Geyer, 1832);2
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;80528;Polyommatus celina (Austaut, 1879);17
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;81971;Pyronia tithonus (Linnaeus, 1771);3
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;82903;Pararge aegeria (Linnaeus, 1758);3
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;16_48;Pitres;84021;Pieris rapae (Linnaeus, 1758);6
9438;2021-08-23 11:10:00;2021-08-23 11:23:00;16_38;Carihuela;81689;Satyrus actaea (Esper, 1781);1
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;47287;Lycaena phlaeas (Linnaeus, 1760);1
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);1
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;61941;Brintesia circe (Fabricius, 1775);2
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);1
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);9
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);26
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);15
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);12
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;69103;Lasiommata megera (Linnaeus, 1767);4
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;69732;Iphiclides feisthamelii (Duponchel, 1832);2
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);13
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);3
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);3
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;16_20;Purche;81971;Pyronia tithonus (Linnaeus, 1771);43
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;1868;Hesperiidae;1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;1875;Lycaenidae;1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;47287;Lycaena phlaeas (Linnaeus, 1760);2
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;47431;Pontia daplidice (Linnaeus, 1758);2
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;47446;Pyronia bathseba (Fabricius, 1793);1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;59977;Aricia cramera (Eschscholtz, 1821);5
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;59978;Aricia montensis Verity, 1928;1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;63468;Chazara briseis (Linnaeus, 1764);2
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;64681;Coenonympha dorus (Esper, 1782);5
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;64686;Coenonympha pamphilus lyllus (Esper, 1805);16
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;64789;Colias crocea (Geoffroy, 1785);14
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;67056;Hipparchia fidia (Linnaeus, 1767);1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;67061;Hipparchia statilinus (Hufnagel, 1766);18
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;71278;Melanargia lachesis (Hübner, 1790);1
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;72485;Maniola jurtina (Linnaeus, 1758);3
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;16_20;Purche;80528;Polyommatus celina (Austaut, 1879);23
